1F6B8,children_crossing,717: :children_crossing:
1F6B9,mens,718: :mens:
1F6BA,womens,719: :womens:
1F6BB,restroom,720: :restroom:
1F6BC,baby_symbol,721: :baby_symbol:
1F6BD,toilet,722: :toilet:
1F6BE,wc,723: :wc:
1F6BF,shower,724: :shower:
1F6C0,bath,725: :bath:
1F6C1,bathtub,726: :bathtub:
1F6C2,passport_control,727: :passport_control:
1F6C3,customs,728: :customs:
1F6C4,baggage_claim,729: :baggage_claim:
1F6C5,left_luggage,730: :left_luggage:
203C,bangbang,731: :bangbang:
21A9,leftwards_arrow_with_hook,732: :leftwards_arrow_with_hook:
21AA,arrow_right_hook,733: :arrow_right_hook:
231A,watch,734: :watch:
231B,hourglass,735: :hourglass:
23EA,rewind,736: :rewind:
23EB,arrow_double_up,737: :arrow_double_up:
23EC,arrow_double_down,738: :arrow_double_down:
23F0,alarm_clock,739: :alarm_clock:
23F3,hourglass_flowing_sand,740: :hourglass_flowing_sand:
24C2,m,741: :m:
25AA,black_small_square,742: :black_small_square:
25AB,white_small_square,743: :white_small_square:
25B6,arrow_forward,744: :arrow_forward:
25C0,arrow_backward,745: :arrow_backward:
25FB,white_medium_square,746: :white_medium_square:
25FC,black_medium_square,747: :black_medium_square:
25FD,white_medium_small_square,748: :white_medium_small_square:
25FE,black_medium_small_square,749: :black_medium_small_square:
260E,phone/telephone,750: :phone/telephone:
261D,point_up,751: :point_up:
263A,relaxed,752: :relaxed:
264A,gemini,753: :gemini:
264B,cancer,754: :cancer:
264C,leo,755: :leo:
264D,virgo,756: :virgo:
264E,libra,757: :libra:
264F,scorpius,758: :scorpius:
267B,recycle,759: :recycle:
267F,wheelchair,760: :wheelchair:
26A0,warning,761: :warning:
26A1,zap,762: :zap:
26AA,white_circle,763: :white_circle:
26AB,black_circle,764: :black_circle:
26BD,soccer,765: :soccer:
26BE,baseball,766: :baseball:
26C4,snowman_without_snow,767: :snowman_without_snow:
26C5,partly_sunny,768: :partly_sunny:
26CE,ophiuchus,769: :ophiuchus:
26D4,no_entry,770: :no_entry:
26EA,church,771: :church:
26F2,fountain,772: :fountain:
26F3,golf,773: :golf:
26F5,boat/sailboat,774: :boat/sailboat:
26FA,tent,775: :tent:
26FD,fuelpump,776: :fuelpump:
270A,fist,777: :fist:
270B,hand/raised_hand,778: :hand/raised_hand:
270C,v,779: :v:
270F,pencil2,780: :pencil2:
274C,x,781: :x:
274E,negative_squared_cross_mark,782: :negative_squared_cross_mark:
27A1,arrow_right,783: :arrow_right:
27B0,curly_loop,784: :curly_loop:
27BF,loop,785: :loop:
2B05,arrow_left,786: :arrow_left:
2B06,arrow_up,787: :arrow_up:
2B07,arrow_down,788: :arrow_down:
2B1B,black_large_square,789: :black_large_square:
2B1C,white_large_square,790: :white_large_square:
2B50,star,791: :star:
2B55,o,792: :o:
303D,part_alternation_mark,793: :part_alternation_mark:
2049,interrobang,794: :interrobang:
2122,tm,795: :tm:
2139,information_source,796: :information_source:
2194,left_right_arrow,797: :left_right_arrow:
2195,arrow_up_down,798: :arrow_up_down:
2196,arrow_upper_left,799: :arrow_upper_left:
2197,arrow_upper_right,800: :arrow_upper_right:
2198,arrow_lower_right,801: :arrow_lower_right:
2199,arrow_lower_left,802: :arrow_lower_left:
2600,sunny,803: :sunny:
2601,cloud,804: :cloud:
2611,ballot_box_with_check,805: :ballot_box_with_check:
2614,umbrella_with_rain_drops,806: :umbrella_with_rain_drops:
2615,coffee,807: :coffee:
2648,aries,808: :aries:
2649,taurus,809: :taurus:
2650,sagittarius,810: :sagittarius:
2651,capricorn,811: :capricorn:
2652,aquarius,812: :aquarius:
2653,pisces,813: :pisces:
2660,spades,814: :spades:
2663,clubs,815: :clubs:
2665,hearts,816: :hearts:
2666,diamonds,817: :diamonds:
2668,hotsprings,818: :hotsprings:
2693,anchor,819: :anchor:
2702,scissors,820: :scissors:
2705,white_check_mark,821: :white_check_mark:
2708,airplane,822: :airplane:
2709,email/envelope,823: :email/envelope:
2712,black_nib,824: :black_nib:
2714,heavy_check_mark,825: :heavy_check_mark:
2716,heavy_multiplication_x,826: :heavy_multiplication_x:
2728,sparkles,827: :sparkles:
2733,eight_spoked_asterisk,828: :eight_spoked_asterisk:
2734,eight_pointed_black_star,829: :eight_pointed_black_star:
2744,snowflake,830: :snowflake:
2747,sparkle,831: :sparkle:
2753,question,832: :question:
2754,grey_question,833: :grey_question:
2755,grey_exclamation,834: :grey_exclamation:
2757,exclamation/heavy_exclamation_mark,835: :exclamation/heavy_exclamation_mark:
2764,heart,836: :heart:
2795,heavy_plus_sign,837: :heavy_plus_sign:
2796,heavy_minus_sign,838: :heavy_minus_sign:
2797,heavy_division_sign,839: :heavy_division_sign:
2934,arrow_heading_up,840: :arrow_heading_up:
2935,arrow_heading_down,841: :arrow_heading_down:
3030,wavy_dash,842: :wavy_dash:
3297,congratulations,843: :congratulations:
3299,secret,844: :secret:
"2,30E+10",fast_forward,845: :fast_forward:
